codigo,lat,lon,alt,ano,mes,dia,media_valor,media_dir_vento
A801,-30.05361111,-51.17472221,41.18,2024,1,1,0.0,108.16666666666667
A801,-30.05361111,-51.17472221,41.18,2024,1,2,37.6,145.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,1,3,0.0,109.0
A801,-30.05361111,-51.17472221,41.18,2024,1,4,0.0,116.70833333333333
A801,-30.05361111,-51.17472221,41.18,2024,1,5,0.0,112.45833333333333
A801,-30.05361111,-51.17472221,41.18,2024,1,6,0.0,108.125
A801,-30.05361111,-51.17472221,41.18,2024,1,7,7.6,193.45833333333334
A801,-30.05361111,-51.17472221,41.18,2024,1,8,0.0,215.69565217391303
A801,-30.05361111,-51.17472221,41.18,2024,1,9,0.0,116.91304347826087
A801,-30.05361111,-51.17472221,41.18,2024,1,10,0.0,180.79166666666666
A801,-30.05361111,-51.17472221,41.18,2024,1,11,27.200000000000003,157.20833333333334
A801,-30.05361111,-51.17472221,41.18,2024,1,12,0.0,125.34782608695652
A801,-30.05361111,-51.17472221,41.18,2024,1,13,0.0,112.18181818181819
A801,-30.05361111,-51.17472221,41.18,2024,1,14,39.2,182.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,1,15,0.2,215.30434782608697
A801,-30.05361111,-51.17472221,41.18,2024,1,16,0.0,107.33333333333333
A801,-30.05361111,-51.17472221,41.18,2024,1,17,68.8,107.83333333333333
A801,-30.05361111,-51.17472221,41.18,2024,1,18,0.0,101.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,1,19,18.2,155.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,1,20,19.2,163.33333333333334
A801,-30.05361111,-51.17472221,41.18,2024,1,21,2.0,128.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,1,22,0.0,118.95833333333333
A801,-30.05361111,-51.17472221,41.18,2024,1,23,0.0,119.66666666666667
A801,-30.05361111,-51.17472221,41.18,2024,1,24,3.6,114.625
A801,-30.05361111,-51.17472221,41.18,2024,1,25,0.0,121.29166666666667
A801,-30.05361111,-51.17472221,41.18,2024,1,26,0.0,117.18181818181819
A801,-30.05361111,-51.17472221,41.18,2024,1,27,0.0,118.375
A801,-30.05361111,-51.17472221,41.18,2024,1,28,10.0,114.66666666666667
A801,-30.05361111,-51.17472221,41.18,2024,1,29,0.2,155.34782608695653
A801,-30.05361111,-51.17472221,41.18,2024,1,30,0.0,155.25
A801,-30.05361111,-51.17472221,41.18,2024,1,31,0.0,135.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,2,1,0.0,120.5
A801,-30.05361111,-51.17472221,41.18,2024,2,2,0.0,115.375
A801,-30.05361111,-51.17472221,41.18,2024,2,3,0.0,107.0
A801,-30.05361111,-51.17472221,41.18,2024,2,4,0.0,170.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,2,5,8.599999999999998,165.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,2,6,0.0,121.54166666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,7,0.0,134.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,2,8,0.0,174.0
A801,-30.05361111,-51.17472221,41.18,2024,2,9,0.0,144.75
A801,-30.05361111,-51.17472221,41.18,2024,2,10,0.0,111.125
A801,-30.05361111,-51.17472221,41.18,2024,2,11,0.0,202.45833333333334
A801,-30.05361111,-51.17472221,41.18,2024,2,12,0.0,193.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,2,13,28.599999999999998,167.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,2,14,0.0,113.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,15,0.0,112.91666666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,16,23.0,110.41666666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,17,0.2,119.875
A801,-30.05361111,-51.17472221,41.18,2024,2,18,0.0,105.29166666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,19,0.0,125.54166666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,20,0.0,122.33333333333333
A801,-30.05361111,-51.17472221,41.18,2024,2,21,0.0,124.625
A801,-30.05361111,-51.17472221,41.18,2024,2,22,0.0,98.625
A801,-30.05361111,-51.17472221,41.18,2024,2,23,0.0,160.91666666666666
A801,-30.05361111,-51.17472221,41.18,2024,2,24,0.0,121.29166666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,25,0.0,119.25
A801,-30.05361111,-51.17472221,41.18,2024,2,26,3.6,107.66666666666667
A801,-30.05361111,-51.17472221,41.18,2024,2,27,21.200000000000003,196.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,2,28,0.2,132.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,2,29,0.0,148.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,1,0.0,125.1304347826087
A801,-30.05361111,-51.17472221,41.18,2024,3,2,0.0,134.91666666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,3,0.0,182.04347826086956
A801,-30.05361111,-51.17472221,41.18,2024,3,4,0.0,132.0
A801,-30.05361111,-51.17472221,41.18,2024,3,5,0.0,128.54166666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,6,0.0,131.2608695652174
A801,-30.05361111,-51.17472221,41.18,2024,3,7,0.0,117.65217391304348
A801,-30.05361111,-51.17472221,41.18,2024,3,8,53.4,111.75
A801,-30.05361111,-51.17472221,41.18,2024,3,9,0.0,182.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,10,0.0,216.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,11,0.0,105.29166666666667
A801,-30.05361111,-51.17472221,41.18,2024,3,12,0.0,143.91666666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,13,0.0,189.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,14,0.0,170.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,15,0.0,183.16666666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,16,3.0,153.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,17,0.2,181.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,18,0.0,109.08333333333333
A801,-30.05361111,-51.17472221,41.18,2024,3,19,0.0,177.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,20,0.0,159.625
A801,-30.05361111,-51.17472221,41.18,2024,3,21,12.4,214.625
A801,-30.05361111,-51.17472221,41.18,2024,3,22,0.4,176.125
A801,-30.05361111,-51.17472221,41.18,2024,3,23,0.0,108.375
A801,-30.05361111,-51.17472221,41.18,2024,3,24,0.0,142.20833333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,25,0.0,171.875
A801,-30.05361111,-51.17472221,41.18,2024,3,26,0.0,126.83333333333333
A801,-30.05361111,-51.17472221,41.18,2024,3,27,0.0,116.25
A801,-30.05361111,-51.17472221,41.18,2024,3,28,0.0,138.70833333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,29,12.2,165.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,3,30,0.0,185.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,3,31,0.0,173.75
A801,-30.05361111,-51.17472221,41.18,2024,4,1,0.0,101.0
A801,-30.05361111,-51.17472221,41.18,2024,4,2,0.0,201.0
A801,-30.05361111,-51.17472221,41.18,2024,4,3,0.0,115.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,4,4,0.0,155.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,4,5,0.0,144.375
A801,-30.05361111,-51.17472221,41.18,2024,4,6,0.0,111.0
A801,-30.05361111,-51.17472221,41.18,2024,4,7,7.2,112.625
A801,-30.05361111,-51.17472221,41.18,2024,4,8,0.0,153.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,4,9,0.0,166.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,4,10,0.0,133.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,4,11,5.6,135.20833333333334
A801,-30.05361111,-51.17472221,41.18,2024,4,12,1.0,126.75
A801,-30.05361111,-51.17472221,41.18,2024,4,13,9.4,117.16666666666667
A801,-30.05361111,-51.17472221,41.18,2024,4,14,5.8,106.66666666666667
A801,-30.05361111,-51.17472221,41.18,2024,4,15,4.0,90.33333333333333
A801,-30.05361111,-51.17472221,41.18,2024,4,16,31.000000000000004,112.25
A801,-30.05361111,-51.17472221,41.18,2024,4,17,0.0,280.5416666666667
A801,-30.05361111,-51.17472221,41.18,2024,4,18,0.0,270.2083333333333
A801,-30.05361111,-51.17472221,41.18,2024,4,19,0.0,195.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,4,20,0.0,184.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,4,21,0.0,199.45833333333334
A801,-30.05361111,-51.17472221,41.18,2024,4,22,0.0,92.43478260869566
A801,-30.05361111,-51.17472221,41.18,2024,4,23,0.0,222.69565217391303
A801,-30.05361111,-51.17472221,41.18,2024,4,24,8.0,192.69565217391303
A801,-30.05361111,-51.17472221,41.18,2024,4,25,0.2,111.0
A801,-30.05361111,-51.17472221,41.18,2024,4,26,2.2,135.54166666666666
A801,-30.05361111,-51.17472221,41.18,2024,4,27,42.0,163.20833333333334
A801,-30.05361111,-51.17472221,41.18,2024,4,28,5.8,175.33333333333334
A801,-30.05361111,-51.17472221,41.18,2024,4,29,39.8,104.29166666666667
A801,-30.05361111,-51.17472221,41.18,2024,4,30,109.0,91.45833333333333
A801,-30.05361111,-51.17472221,41.18,2024,5,1,55.4,168.91666666666666
A801,-30.05361111,-51.17472221,41.18,2024,5,2,94.39999999999999,182.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,5,3,3.4,138.875
A801,-30.05361111,-51.17472221,41.18,2024,5,4,9.399999999999999,161.33333333333334
A801,-30.05361111,-51.17472221,41.18,2024,5,5,23.4,100.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,5,6,0.0,155.0
A801,-30.05361111,-51.17472221,41.18,2024,5,7,0.0,149.375
A801,-30.05361111,-51.17472221,41.18,2024,5,8,6.0,197.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,5,9,0.0,204.33333333333334
A801,-30.05361111,-51.17472221,41.18,2024,5,10,37.2,117.58333333333333
A801,-30.05361111,-51.17472221,41.18,2024,5,11,22.8,240.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,5,12,67.4,169.3913043478261
A801,-30.05361111,-51.17472221,41.18,2024,5,13,12.0,217.04347826086956
A801,-30.05361111,-51.17472221,41.18,2024,5,14,0.0,244.33333333333334
A801,-30.05361111,-51.17472221,41.18,2024,5,15,0.0,265.3333333333333
A801,-30.05361111,-51.17472221,41.18,2024,5,16,6.2,145.91666666666666
A801,-30.05361111,-51.17472221,41.18,2024,5,17,6.2,271.75
A801,-30.05361111,-51.17472221,41.18,2024,5,18,0.0,122.41666666666667
A801,-30.05361111,-51.17472221,41.18,2024,5,19,2.4,243.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,5,20,0.2,239.625
A801,-30.05361111,-51.17472221,41.18,2024,5,21,0.2,111.83333333333333
A801,-30.05361111,-51.17472221,41.18,2024,5,22,0.0,114.70833333333333
A801,-30.05361111,-51.17472221,41.18,2024,5,23,126.2,138.375
A801,-30.05361111,-51.17472221,41.18,2024,5,24,20.8,200.5
A801,-30.05361111,-51.17472221,41.18,2024,5,25,0.2,264.0
A801,-30.05361111,-51.17472221,41.18,2024,5,26,1.4,184.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,5,27,24.2,146.61904761904762
A801,-30.05361111,-51.17472221,41.18,2024,5,28,0.8,284.8333333333333
A801,-30.05361111,-51.17472221,41.18,2024,5,29,2.4,248.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,5,30,0.0,179.45833333333334
A801,-30.05361111,-51.17472221,41.18,2024,5,31,0.2,112.54166666666667
A801,-30.05361111,-51.17472221,41.18,2024,6,1,0.2,158.25
A801,-30.05361111,-51.17472221,41.18,2024,6,2,0.0,165.875
A801,-30.05361111,-51.17472221,41.18,2024,6,3,15.2,163.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,4,0.0,116.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,6,5,0.8,125.08333333333333
A801,-30.05361111,-51.17472221,41.18,2024,6,6,0.0,188.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,7,0.0,164.125
A801,-30.05361111,-51.17472221,41.18,2024,6,8,0.0,108.45833333333333
A801,-30.05361111,-51.17472221,41.18,2024,6,9,0.0,147.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,10,0.0,181.125
A801,-30.05361111,-51.17472221,41.18,2024,6,11,0.0,122.5
A801,-30.05361111,-51.17472221,41.18,2024,6,12,0.0,206.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,13,0.0,147.70833333333334
A801,-30.05361111,-51.17472221,41.18,2024,6,14,0.0,145.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,6,15,7.6,164.91666666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,16,37.8,113.375
A801,-30.05361111,-51.17472221,41.18,2024,6,17,0.4,183.0
A801,-30.05361111,-51.17472221,41.18,2024,6,18,0.0,142.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,19,70.4,99.79166666666667
A801,-30.05361111,-51.17472221,41.18,2024,6,20,0.0,156.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,6,21,16.2,140.70833333333334
A801,-30.05361111,-51.17472221,41.18,2024,6,22,0.2,161.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,23,13.2,158.79166666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,24,2.0,162.375
A801,-30.05361111,-51.17472221,41.18,2024,6,25,0.0,137.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,6,26,12.4,194.0
A801,-30.05361111,-51.17472221,41.18,2024,6,27,0.2,280.0
A801,-30.05361111,-51.17472221,41.18,2024,6,28,0.0,201.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,6,29,0.0,265.0
A801,-30.05361111,-51.17472221,41.18,2024,6,30,0.0,273.2083333333333
A801,-30.05361111,-51.17472221,41.18,2024,7,1,0.0,234.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,2,0.0,171.54166666666666
A801,-30.05361111,-51.17472221,41.18,2024,7,3,0.0,206.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,7,4,0.2,133.20833333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,5,11.2,166.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,6,0.2,115.25
A801,-30.05361111,-51.17472221,41.18,2024,7,7,0.4,139.125
A801,-30.05361111,-51.17472221,41.18,2024,7,8,0.0,168.70833333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,9,0.6000000000000001,158.0
A801,-30.05361111,-51.17472221,41.18,2024,7,10,22.8,217.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,7,11,0.2,262.9166666666667
A801,-30.05361111,-51.17472221,41.18,2024,7,12,0.2,210.91666666666666
A801,-30.05361111,-51.17472221,41.18,2024,7,13,0.8,172.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,7,14,10.8,129.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,15,0.2,131.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,16,1.8,114.91666666666667
A801,-30.05361111,-51.17472221,41.18,2024,7,17,0.0,191.33333333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,18,0.0,144.20833333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,19,0.0,200.125
A801,-30.05361111,-51.17472221,41.18,2024,7,20,0.0,126.66666666666667
A801,-30.05361111,-51.17472221,41.18,2024,7,21,0.0,136.875
A801,-30.05361111,-51.17472221,41.18,2024,7,22,0.0,186.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,23,0.2,126.08333333333333
A801,-30.05361111,-51.17472221,41.18,2024,7,24,0.0,147.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,7,25,0.0,154.75
A801,-30.05361111,-51.17472221,41.18,2024,7,26,0.0,111.95833333333333
A801,-30.05361111,-51.17472221,41.18,2024,7,27,0.6000000000000001,161.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,7,28,4.8,140.5
A801,-30.05361111,-51.17472221,41.18,2024,7,29,18.8,170.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,7,30,0.0,116.70833333333333
A801,-30.05361111,-51.17472221,41.18,2024,7,31,0.0,88.08333333333333
A801,-30.05361111,-51.17472221,41.18,2024,8,1,0.0,101.25
A801,-30.05361111,-51.17472221,41.18,2024,8,2,0.0,81.20833333333333
A801,-30.05361111,-51.17472221,41.18,2024,8,3,0.0,127.16666666666667
A801,-30.05361111,-51.17472221,41.18,2024,8,4,9.2,155.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,8,5,1.6,125.58333333333333
A801,-30.05361111,-51.17472221,41.18,2024,8,6,8.8,110.75
A801,-30.05361111,-51.17472221,41.18,2024,8,7,4.6,236.16666666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,8,2.4,202.54166666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,9,0.0,285.875
A801,-30.05361111,-51.17472221,41.18,2024,8,10,0.0,278.3333333333333
A801,-30.05361111,-51.17472221,41.18,2024,8,11,0.0,293.1666666666667
A801,-30.05361111,-51.17472221,41.18,2024,8,12,0.0,250.54166666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,13,0.0,189.20833333333334
A801,-30.05361111,-51.17472221,41.18,2024,8,14,0.0,162.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,15,0.0,155.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,16,0.0,106.25
A801,-30.05361111,-51.17472221,41.18,2024,8,17,0.0,136.25
A801,-30.05361111,-51.17472221,41.18,2024,8,18,0.0,113.70833333333333
A801,-30.05361111,-51.17472221,41.18,2024,8,19,3.0,110.625
A801,-30.05361111,-51.17472221,41.18,2024,8,20,5.0,136.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,8,21,0.2,114.875
A801,-30.05361111,-51.17472221,41.18,2024,8,22,2.6,174.45833333333334
A801,-30.05361111,-51.17472221,41.18,2024,8,23,7.800000000000001,208.58333333333334
A801,-30.05361111,-51.17472221,41.18,2024,8,24,0.0,181.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,25,0.0,250.79166666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,26,0.0,267.0
A801,-30.05361111,-51.17472221,41.18,2024,8,27,0.0,184.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,8,28,0.0,120.45833333333333
A801,-30.05361111,-51.17472221,41.18,2024,8,29,0.0,179.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,8,30,0.0,136.0
A801,-30.05361111,-51.17472221,41.18,2024,8,31,0.0,112.625
A801,-30.05361111,-51.17472221,41.18,2024,9,1,0.8,260.0
A801,-30.05361111,-51.17472221,41.18,2024,9,2,0.0,261.0416666666667
A801,-30.05361111,-51.17472221,41.18,2024,9,3,0.0,173.0
A801,-30.05361111,-51.17472221,41.18,2024,9,4,15.8,125.20833333333333
A801,-30.05361111,-51.17472221,41.18,2024,9,5,11.6,189.25
A801,-30.05361111,-51.17472221,41.18,2024,9,6,0.0,104.0
A801,-30.05361111,-51.17472221,41.18,2024,9,7,0.0,129.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,9,8,0.0,128.875
A801,-30.05361111,-51.17472221,41.18,2024,9,9,0.0,115.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,9,10,0.0,171.875
A801,-30.05361111,-51.17472221,41.18,2024,9,11,0.0,140.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,9,12,2.0,128.125
A801,-30.05361111,-51.17472221,41.18,2024,9,13,25.6,143.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,9,14,1.0,212.66666666666666
A801,-30.05361111,-51.17472221,41.18,2024,9,15,0.0,108.58333333333333
A801,-30.05361111,-51.17472221,41.18,2024,9,16,0.0,120.58333333333333
A801,-30.05361111,-51.17472221,41.18,2024,9,17,0.0,114.91666666666667
A801,-30.05361111,-51.17472221,41.18,2024,9,18,0.0,107.54166666666667
A801,-30.05361111,-51.17472221,41.18,2024,9,19,0.0,83.375
A801,-30.05361111,-51.17472221,41.18,2024,9,20,32.6,150.54166666666666
A801,-30.05361111,-51.17472221,41.18,2024,9,21,0.6000000000000001,170.33333333333334
A801,-30.05361111,-51.17472221,41.18,2024,9,22,0.0,95.0
A801,-30.05361111,-51.17472221,41.18,2024,9,23,0.0,122.83333333333333
A801,-30.05361111,-51.17472221,41.18,2024,9,24,31.0,108.41666666666667
A801,-30.05361111,-51.17472221,41.18,2024,9,25,27.8,118.08333333333333
A801,-30.05361111,-51.17472221,41.18,2024,9,26,54.199999999999996,160.45833333333334
A801,-30.05361111,-51.17472221,41.18,2024,9,27,8.6,197.375
A801,-30.05361111,-51.17472221,41.18,2024,9,28,0.2,123.16666666666667
A801,-30.05361111,-51.17472221,41.18,2024,9,29,0.0,132.79166666666666
A801,-30.05361111,-51.17472221,41.18,2024,9,30,0.0,110.33333333333333
A801,-30.05361111,-51.17472221,41.18,2024,10,1,33.800000000000004,114.83333333333333
A801,-30.05361111,-51.17472221,41.18,2024,10,2,0.6000000000000001,175.95652173913044
A801,-30.05361111,-51.17472221,41.18,2024,10,3,0.0,142.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,10,4,0.0,101.375
A801,-30.05361111,-51.17472221,41.18,2024,10,5,0.0,118.875
A801,-30.05361111,-51.17472221,41.18,2024,10,6,0.0,122.45833333333333
A801,-30.05361111,-51.17472221,41.18,2024,10,7,0.4,109.29166666666667
A801,-30.05361111,-51.17472221,41.18,2024,10,8,4.4,154.25
A801,-30.05361111,-51.17472221,41.18,2024,10,9,2.0,121.79166666666667
A801,-30.05361111,-51.17472221,41.18,2024,10,10,0.6000000000000001,103.91666666666667
A801,-30.05361111,-51.17472221,41.18,2024,10,11,0.0,213.79166666666666
A801,-30.05361111,-51.17472221,41.18,2024,10,12,3.8000000000000003,173.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,10,13,0.0,114.375
A801,-30.05361111,-51.17472221,41.18,2024,10,14,0.0,103.875
A801,-30.05361111,-51.17472221,41.18,2024,10,15,7.3999999999999995,115.08333333333333
A801,-30.05361111,-51.17472221,41.18,2024,10,16,0.2,193.875
A801,-30.05361111,-51.17472221,41.18,2024,10,17,0.0,104.625
A801,-30.05361111,-51.17472221,41.18,2024,10,18,0.0,132.16666666666666
A801,-30.05361111,-51.17472221,41.18,2024,10,19,0.4,118.95833333333333
A801,-30.05361111,-51.17472221,41.18,2024,10,20,0.0,108.66666666666667
A801,-30.05361111,-51.17472221,41.18,2024,10,21,0.0,112.58333333333333
A801,-30.05361111,-51.17472221,41.18,2024,10,22,0.0,183.79166666666666
A801,-30.05361111,-51.17472221,41.18,2024,10,23,0.2,110.5
A801,-30.05361111,-51.17472221,41.18,2024,10,24,6.2,203.5
A801,-30.05361111,-51.17472221,41.18,2024,10,25,1.2,280.2916666666667
A801,-30.05361111,-51.17472221,41.18,2024,10,26,0.4,242.08333333333334
A801,-30.05361111,-51.17472221,41.18,2024,10,27,0.0,127.0
A801,-30.05361111,-51.17472221,41.18,2024,10,28,0.0,122.33333333333333
A801,-30.05361111,-51.17472221,41.18,2024,10,29,0.0,160.83333333333334
A801,-30.05361111,-51.17472221,41.18,2024,10,30,0.0,117.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,10,31,0.0,111.79166666666667
A801,-30.05361111,-51.17472221,41.18,2024,11,1,0.0,91.625
A801,-30.05361111,-51.17472221,41.18,2024,11,2,0.0,150.45833333333334
A801,-30.05361111,-51.17472221,41.18,2024,11,3,0.6,105.58333333333333
A801,-30.05361111,-51.17472221,41.18,2024,11,4,0.0,98.54166666666667
A801,-30.05361111,-51.17472221,41.18,2024,11,5,0.0,145.04166666666666
A801,-30.05361111,-51.17472221,41.18,2024,11,6,0.4,134.16666666666666
A801,-30.05361111,-51.17472221,41.18,2024,11,7,14.6,172.41666666666666
A801,-30.05361111,-51.17472221,41.18,2024,11,8,7.6,145.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,11,9,1.0,133.29166666666666
A801,-30.05361111,-51.17472221,41.18,2024,11,10,0.0,103.70833333333333
A801,-30.05361111,-51.17472221,41.18,2024,11,11,0.0,178.375
A801,-30.05361111,-51.17472221,41.18,2024,11,12,4.0,226.375
A801,-30.05361111,-51.17472221,41.18,2024,11,13,0.0,188.0
A801,-30.05361111,-51.17472221,41.18,2024,11,14,0.0,168.0
A801,-30.05361111,-51.17472221,41.18,2024,11,15,0.0,105.66666666666667
A801,-30.05361111,-51.17472221,41.18,2024,11,16,0.0,133.79166666666666
A801,-30.05361111,-51.17472221,41.18,2024,11,17,0.0,163.0
A801,-30.05361111,-51.17472221,41.18,2024,11,18,3.0,175.25
A801,-30.05361111,-51.17472221,41.18,2024,11,19,1.0,128.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,11,20,37.4,116.83333333333333
A801,-30.05361111,-51.17472221,41.18,2024,11,21,0.2,113.41666666666667
A801,-30.05361111,-51.17472221,41.18,2024,11,22,0.6,110.5
A801,-30.05361111,-51.17472221,41.18,2024,11,23,0.2,114.08333333333333
A801,-30.05361111,-51.17472221,41.18,2024,11,24,0.0,109.04166666666667
A801,-30.05361111,-51.17472221,41.18,2024,11,25,0.0,184.375
A801,-30.05361111,-51.17472221,41.18,2024,11,26,0.2,160.125
A801,-30.05361111,-51.17472221,41.18,2024,11,27,0.0,244.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,11,28,1.6,205.95833333333334
A801,-30.05361111,-51.17472221,41.18,2024,11,29,0.0,120.875
A801,-30.05361111,-51.17472221,41.18,2024,11,30,0.0,131.75
A802,-32.07888888,-52.16777777,4.92,2024,2,6,0.0,88.0909090909091
A802,-32.07888888,-52.16777777,4.92,2024,2,7,0.0,63.77272727272727
A802,-32.07888888,-52.16777777,4.92,2024,2,8,0.0,74.7
A802,-32.07888888,-52.16777777,4.92,2024,2,9,0.0,73.25
A802,-32.07888888,-52.16777777,4.92,2024,2,10,0.0,71.83333333333333
A802,-32.07888888,-52.16777777,4.92,2024,2,11,6.6,99.36363636363636
A802,-32.07888888,-52.16777777,4.92,2024,2,12,9.8,72.25
A802,-32.07888888,-52.16777777,4.92,2024,2,13,11.2,199.91666666666666
A802,-32.07888888,-52.16777777,4.92,2024,2,14,0.0,160.45833333333334
A802,-32.07888888,-52.16777777,4.92,2024,2,15,0.0,80.16666666666667
A802,-32.07888888,-52.16777777,4.92,2024,2,16,3.2,92.58333333333333
A802,-32.07888888,-52.16777777,4.92,2024,2,17,0.4,87.04166666666667
A802,-32.07888888,-52.16777777,4.92,2024,2,18,2.0,76.16666666666667
A802,-32.07888888,-52.16777777,4.92,2024,2,19,0.0,88.83333333333333
A802,-32.07888888,-52.16777777,4.92,2024,2,20,0.0,125.04166666666667
A802,-32.07888888,-52.16777777,4.92,2024,2,21,0.0,99.08333333333333
A802,-32.07888888,-52.16777777,4.92,2024,2,22,0.6000000000000001,87.375
A802,-32.07888888,-52.16777777,4.92,2024,2,23,0.0,86.83333333333333
A802,-32.07888888,-52.16777777,4.92,2024,2,24,0.0,127.70833333333333
A802,-32.07888888,-52.16777777,4.92,2024,2,25,0.0,102.33333333333333
A802,-32.07888888,-52.16777777,4.92,2024,2,26,59.6,72.16666666666667
A802,-32.07888888,-52.16777777,4.92,2024,2,27,21.0,76.79166666666667
